user_id,signup_date,acquisition_channel,device,country
U02421,2025-01-22,Referral,Android,Nigeria
U02422,2025-04-13,Google Ads,Android,Nigeria
U02423,2025-03-07,Google Ads,Android,Nigeria
U02424,2025-02-07,Facebook Ads,Android,Nigeria
U02425,2025-04-13,Referral,iOS,Nigeria
U02426,2025-03-31,Google Ads,iOS,Nigeria
U02427,2025-02-15,Organic,Android,Nigeria
U02428,2025-04-24,Facebook Ads,Android,Nigeria
U02429,2025-01-15,Facebook Ads,Android,Nigeria
U02430,2025-04-08,Facebook Ads,Android,Nigeria
U02431,2025-04-16,Google Ads,Android,Nigeria
U02432,2025-04-29,Referral,Android,Nigeria
U02433,2025-02-13,Facebook Ads,Android,Nigeria
U02434,2025-02-18,Google Ads,Android,Nigeria
U02435,2025-04-14,Facebook Ads,Android,Nigeria
U02436,2025-03-16,Google Ads,Android,Nigeria
U02437,2025-03-02,Referral,Android,Nigeria
U02438,2025-03-08,Facebook Ads,Android,Nigeria
U02439,2025-01-06,Google Ads,Android,Nigeria
U02440,2025-01-09,Organic,Android,Nigeria
U02441,2025-01-06,Referral,Android,Nigeria
U02442,2025-03-14,Google Ads,Android,Nigeria
U02443,2025-04-13,Google Ads,Android,Nigeria
U02444,2025-04-05,Facebook Ads,Android,Nigeria
U02445,2025-02-01,Google Ads,Android,Nigeria
U02446,2025-02-10,Referral,Android,Nigeria
U02447,2025-04-24,Google Ads,Android,Nigeria
U02448,2025-03-17,Facebook Ads,iOS,Nigeria
U02449,2025-01-08,Facebook Ads,iOS,Nigeria
U02450,2025-03-13,Facebook Ads,iOS,Nigeria
U02451,2025-02-19,Facebook Ads,Android,Nigeria
U02452,2025-04-02,Facebook Ads,iOS,Nigeria
U02453,2025-03-03,Google Ads,Android,Nigeria
U02454,2025-03-25,Facebook Ads,Android,Nigeria
U02455,2025-03-03,Facebook Ads,Android,Nigeria
U02456,2025-04-21,Google Ads,iOS,Nigeria
U02457,2025-01-07,Facebook Ads,Android,Nigeria
U02458,2025-03-16,Facebook Ads,iOS,Nigeria
U02459,2025-03-25,Facebook Ads,Android,Nigeria
U02460,2025-03-21,Facebook Ads,Android,Nigeria
U02461,2025-01-04,Google Ads,Android,Nigeria
U02462,2025-01-06,Facebook Ads,Android,Nigeria
U02463,2025-02-27,Referral,Android,Nigeria
U02464,2025-01-22,Organic,Android,Nigeria
U02465,2025-01-26,Referral,Android,Nigeria
U02466,2025-01-03,Google Ads,Android,Nigeria
U02467,2025-02-10,Referral,Android,Nigeria
U02468,2025-03-01,Google Ads,iOS,Nigeria
U02469,2025-04-16,Facebook Ads,Android,Nigeria
U02470,2025-01-14,Facebook Ads,Android,Nigeria
U02471,2025-03-16,Referral,Android,Nigeria
U02472,2025-03-23,Facebook Ads,Android,Nigeria
U02473,2025-04-28,Facebook Ads,iOS,Nigeria
U02474,2025-01-12,Referral,iOS,Nigeria
U02475,2025-03-28,Referral,Android,Nigeria
U02476,2025-01-12,Facebook Ads,Android,Nigeria
U02477,2025-01-13,Google Ads,iOS,Nigeria
U02478,2025-01-25,Facebook Ads,iOS,Nigeria
U02479,2025-02-14,Referral,iOS,Nigeria
U02480,2025-04-25,Facebook Ads,iOS,Nigeria
U02481,2025-01-19,Facebook Ads,Android,Nigeria
U02482,2025-02-24,Referral,Android,Nigeria
U02483,2025-04-20,Google Ads,Android,Nigeria
U02484,2025-04-10,Google Ads,Android,Nigeria
U02485,2025-02-14,Google Ads,Android,Nigeria
U02486,2025-01-08,Facebook Ads,Android,Nigeria
U02487,2025-04-03,Google Ads,Android,Nigeria
U02488,2025-04-29,Facebook Ads,Android,Nigeria
U02489,2025-02-22,Facebook Ads,Android,Nigeria
U02490,2025-02-24,Facebook Ads,Android,Nigeria
U02491,2025-02-01,Google Ads,Android,Nigeria
U02492,2025-02-20,Organic,iOS,Nigeria
U02493,2025-02-13,Organic,iOS,Nigeria
U02494,2025-03-23,Google Ads,Android,Nigeria
U02495,2025-03-11,Facebook Ads,Android,Nigeria
U02496,2025-01-18,Google Ads,Android,Nigeria
U02497,2025-03-24,Referral,Android,Nigeria
U02498,2025-01-22,Facebook Ads,Android,Nigeria
U02499,2025-02-06,Organic,Android,Nigeria
U02500,2025-04-06,Facebook Ads,iOS,Nigeria
U02501,2025-02-25,Organic,Android,Nigeria
U02502,2025-04-15,Referral,Android,Nigeria
U02503,2025-02-28,Referral,Android,Nigeria
U02504,2025-01-03,Facebook Ads,Android,Nigeria
U02505,2025-01-28,Facebook Ads,Android,Nigeria
U02506,2025-03-15,Facebook Ads,iOS,Nigeria
U02507,2025-04-25,Facebook Ads,Android,Nigeria
U02508,2025-02-04,Facebook Ads,Android,Nigeria
U02509,2025-03-02,Google Ads,Android,Nigeria
U02510,2025-04-03,Google Ads,Android,Nigeria
U02511,2025-02-23,Google Ads,Android,Nigeria
U02512,2025-03-04,Google Ads,Android,Nigeria
U02513,2025-03-20,Facebook Ads,Android,Nigeria
U02514,2025-04-07,Organic,Android,Nigeria
U02515,2025-01-07,Facebook Ads,iOS,Nigeria
U02516,2025-03-17,Google Ads,Android,Nigeria
U02517,2025-02-18,Google Ads,Android,Nigeria
U02518,2025-04-04,Referral,Android,Nigeria
U02519,2025-03-26,Facebook Ads,Android,Nigeria
U02520,2025-01-31,Google Ads,Android,Nigeria
U02521,2025-02-27,Google Ads,Android,Nigeria
U02522,2025-03-02,Facebook Ads,Android,Nigeria
U02523,2025-01-24,Google Ads,Android,Nigeria
U02524,2025-01-20,Organic,Android,Nigeria
U02525,2025-02-06,Organic,Android,Nigeria
U02526,2025-01-04,Facebook Ads,Android,Nigeria
U02527,2025-04-02,Facebook Ads,iOS,Nigeria
U02528,2025-04-18,Facebook Ads,iOS,Nigeria
U02529,2025-01-20,Facebook Ads,Android,Nigeria
U02530,2025-03-01,Facebook Ads,Android,Nigeria
U02531,2025-01-24,Facebook Ads,iOS,Nigeria
U02532,2025-02-19,Organic,Android,Nigeria
U02533,2025-02-18,Organic,Android,Nigeria
U02534,2025-02-20,Facebook Ads,iOS,Nigeria
U02535,2025-04-06,Facebook Ads,Android,Nigeria
U02536,2025-04-15,Google Ads,iOS,Nigeria
U02537,2025-02-05,Facebook Ads,iOS,Nigeria
U02538,2025-04-27,Google Ads,Android,Nigeria
U02539,2025-04-08,Google Ads,iOS,Nigeria
U02540,2025-04-10,Referral,Android,Nigeria
U02541,2025-03-07,Referral,Android,Nigeria
U02542,2025-03-20,Google Ads,iOS,Nigeria
U02543,2025-02-03,Google Ads,Android,Nigeria
U02544,2025-02-05,Facebook Ads,iOS,Nigeria
U02545,2025-01-06,Google Ads,iOS,Nigeria
U02546,2025-02-08,Google Ads,iOS,Nigeria
U02547,2025-02-11,Facebook Ads,iOS,Nigeria
U02548,2025-04-25,Facebook Ads,Android,Nigeria
U02549,2025-04-25,Facebook Ads,Android,Nigeria
U02550,2025-02-27,Organic,iOS,Nigeria
U02551,2025-04-28,Facebook Ads,Android,Nigeria
U02552,2025-01-12,Facebook Ads,Android,Nigeria
U02553,2025-01-03,Facebook Ads,Android,Nigeria
U02554,2025-04-19,Google Ads,iOS,Nigeria
U02555,2025-01-18,Facebook Ads,iOS,Nigeria
U02556,2025-02-09,Organic,Android,Nigeria
U02557,2025-01-21,Referral,Android,Nigeria
U02558,2025-01-15,Google Ads,Android,Nigeria
U02559,2025-04-07,Google Ads,Android,Nigeria
U02560,2025-04-09,Facebook Ads,Android,Nigeria
U02561,2025-01-26,Facebook Ads,Android,Nigeria
U02562,2025-01-08,Referral,Android,Nigeria
U02563,2025-04-10,Facebook Ads,Android,Nigeria
U02564,2025-04-22,Facebook Ads,Android,Nigeria
U02565,2025-04-04,Google Ads,Android,Nigeria
U02566,2025-03-28,Facebook Ads,iOS,Nigeria
U02567,2025-02-11,Organic,Android,Nigeria
U02568,2025-02-13,Facebook Ads,Android,Nigeria
U02569,2025-01-14,Referral,Android,Nigeria
U02570,2025-03-19,Google Ads,Android,Nigeria
U02571,2025-01-02,Referral,Android,Nigeria
U02572,2025-04-29,Facebook Ads,Android,Nigeria
U02573,2025-02-06,Google Ads,Android,Nigeria
U02574,2025-03-10,Referral,Android,Nigeria
U02575,2025-02-07,Google Ads,iOS,Nigeria
U02576,2025-04-19,Facebook Ads,Android,Nigeria
U02577,2025-02-10,Google Ads,Android,Nigeria
U02578,2025-03-03,Referral,iOS,Nigeria
U02579,2025-04-28,Google Ads,Android,Nigeria
U02580,2025-03-01,Organic,iOS,Nigeria
U02581,2025-04-21,Facebook Ads,iOS,Nigeria
U02582,2025-01-14,Google Ads,Android,Nigeria
U02583,2025-04-30,Referral,iOS,Nigeria
U02584,2025-04-13,Google Ads,iOS,Nigeria
U02585,2025-03-30,Referral,iOS,Nigeria
U02586,2025-03-25,Organic,Android,Nigeria
U02587,2025-01-02,Google Ads,Android,Nigeria
U02588,2025-04-13,Facebook Ads,iOS,Nigeria
U02589,2025-03-11,Facebook Ads,Android,Nigeria
U02590,2025-01-17,Referral,Android,Nigeria
U02591,2025-03-30,Referral,Android,Nigeria
U02592,2025-01-28,Facebook Ads,Android,Nigeria
U02593,2025-03-07,Facebook Ads,Android,Nigeria
U02594,2025-02-04,Facebook Ads,iOS,Nigeria
U02595,2025-04-11,Referral,iOS,Nigeria
U02596,2025-01-05,Facebook Ads,Android,Nigeria
U02597,2025-03-06,Google Ads,iOS,Nigeria
U02598,2025-02-09,Google Ads,iOS,Nigeria
U02599,2025-03-17,Referral,Android,Nigeria
U02600,2025-02-25,Google Ads,Android,Nigeria
U02601,2025-02-05,Google Ads,iOS,Nigeria
U02602,2025-02-14,Facebook Ads,Android,Nigeria
U02603,2025-01-23,Google Ads,iOS,Nigeria
U02604,2025-02-16,Referral,iOS,Nigeria
U02605,2025-01-31,Organic,Android,Nigeria
U02606,2025-01-11,Facebook Ads,Android,Nigeria
U02607,2025-01-10,Facebook Ads,Android,Nigeria
U02608,2025-03-08,Facebook Ads,Android,Nigeria
U02609,2025-04-28,Facebook Ads,Android,Nigeria
U02610,2025-01-14,Referral,iOS,Nigeria
U02611,2025-03-21,Facebook Ads,Android,Nigeria
U02612,2025-03-15,Google Ads,iOS,Nigeria
U02613,2025-04-03,Facebook Ads,Android,Nigeria
U02614,2025-01-10,Facebook Ads,iOS,Nigeria
U02615,2025-03-17,Google Ads,Android,Nigeria
U02616,2025-04-04,Facebook Ads,iOS,Nigeria
U02617,2025-04-15,Facebook Ads,iOS,Nigeria
U02618,2025-01-01,Referral,Android,Nigeria
U02619,2025-01-05,Google Ads,iOS,Nigeria
U02620,2025-01-20,Facebook Ads,Android,Nigeria
U02621,2025-01-08,Organic,Android,Nigeria
U02622,2025-02-12,Google Ads,Android,Nigeria
U02623,2025-03-17,Referral,iOS,Nigeria
U02624,2025-01-01,Facebook Ads,Android,Nigeria
U02625,2025-02-26,Facebook Ads,Android,Nigeria
U02626,2025-03-05,Facebook Ads,iOS,Nigeria
U02627,2025-04-28,Facebook Ads,iOS,Nigeria
U02628,2025-03-25,Google Ads,Android,Nigeria
U02629,2025-01-28,Organic,Android,Nigeria
U02630,2025-04-17,Google Ads,Android,Nigeria
U02631,2025-02-06,Facebook Ads,iOS,Nigeria
U02632,2025-02-16,Google Ads,iOS,Nigeria
U02633,2025-04-11,Facebook Ads,Android,Nigeria
U02634,2025-03-17,Google Ads,Android,Nigeria
U02635,2025-02-06,Google Ads,Android,Nigeria
U02636,2025-02-18,Referral,iOS,Nigeria
U02637,2025-04-23,Organic,Android,Nigeria
U02638,2025-04-30,Facebook Ads,Android,Nigeria
U02639,2025-02-13,Google Ads,Android,Nigeria
U02640,2025-02-25,Organic,Android,Nigeria
U02641,2025-01-28,Referral,Android,Nigeria
U02642,2025-04-21,Google Ads,Android,Nigeria
U02643,2025-03-20,Organic,iOS,Nigeria
U02644,2025-01-06,Facebook Ads,Android,Nigeria
U02645,2025-04-18,Organic,Android,Nigeria
U02646,2025-03-02,Facebook Ads,iOS,Nigeria
U02647,2025-01-20,Google Ads,Android,Nigeria
U02648,2025-04-24,Referral,Android,Nigeria
U02649,2025-03-19,Facebook Ads,Android,Nigeria
U02650,2025-01-02,Google Ads,iOS,Nigeria
U02651,2025-03-14,Facebook Ads,Android,Nigeria
U02652,2025-02-06,Organic,iOS,Nigeria
U02653,2025-01-20,Referral,Android,Nigeria
U02654,2025-01-26,Referral,Android,Nigeria
U02655,2025-01-29,Google Ads,iOS,Nigeria
U02656,2025-01-01,Referral,iOS,Nigeria
U02657,2025-04-29,Facebook Ads,Android,Nigeria
U02658,2025-02-04,Google Ads,iOS,Nigeria
U02659,2025-03-11,Referral,Android,Nigeria
U02660,2025-04-11,Facebook Ads,Android,Nigeria
U02661,2025-04-27,Facebook Ads,Android,Nigeria
U02662,2025-02-28,Facebook Ads,Android,Nigeria
U02663,2025-03-10,Facebook Ads,Android,Nigeria
U02664,2025-02-02,Referral,Android,Nigeria
U02665,2025-04-23,Google Ads,Android,Nigeria
U02666,2025-02-20,Referral,Android,Nigeria
U02667,2025-03-19,Facebook Ads,iOS,Nigeria
U02668,2025-01-12,Facebook Ads,iOS,Nigeria
U02669,2025-04-16,Facebook Ads,iOS,Nigeria
U02670,2025-01-20,Referral,Android,Nigeria
U02671,2025-02-22,Google Ads,Android,Nigeria
U02672,2025-04-24,Organic,iOS,Nigeria
U02673,2025-03-29,Google Ads,iOS,Nigeria
U02674,2025-02-12,Google Ads,Android,Nigeria
U02675,2025-04-08,Google Ads,iOS,Nigeria
U02676,2025-03-30,Organic,iOS,Nigeria
U02677,2025-02-19,Referral,iOS,Nigeria
U02678,2025-01-29,Facebook Ads,Android,Nigeria
U02679,2025-02-26,Google Ads,Android,Nigeria
U02680,2025-02-08,Google Ads,Android,Nigeria
U02681,2025-04-05,Referral,Android,Nigeria
U02682,2025-02-25,Facebook Ads,Android,Nigeria
U02683,2025-04-21,Referral,Android,Nigeria
U02684,2025-02-12,Organic,iOS,Nigeria
U02685,2025-02-19,Facebook Ads,Android,Nigeria
U02686,2025-01-23,Referral,Android,Nigeria
U02687,2025-02-13,Facebook Ads,Android,Nigeria
U02688,2025-02-07,Facebook Ads,Android,Nigeria
U02689,2025-03-25,Facebook Ads,iOS,Nigeria
U02690,2025-01-23,Facebook Ads,Android,Nigeria
U02691,2025-02-14,Referral,iOS,Nigeria
U02692,2025-02-21,Facebook Ads,Android,Nigeria
U02693,2025-03-21,Facebook Ads,Android,Nigeria
U02694,2025-02-19,Facebook Ads,iOS,Nigeria
U02695,2025-04-16,Facebook Ads,Android,Nigeria
U02696,2025-04-29,Facebook Ads,Android,Nigeria
U02697,2025-01-08,Google Ads,Android,Nigeria
U02698,2025-04-24,Facebook Ads,Android,Nigeria
U02699,2025-03-26,Referral,Android,Nigeria
U02700,2025-01-01,Referral,iOS,Nigeria
U02701,2025-04-29,Facebook Ads,Android,Nigeria
U02702,2025-01-08,Referral,iOS,Nigeria
U02703,2025-01-29,Facebook Ads,Android,Nigeria
U02704,2025-04-06,Facebook Ads,Android,Nigeria
U02705,2025-04-12,Facebook Ads,Android,Nigeria
U02706,2025-01-05,Facebook Ads,Android,Nigeria
U02707,2025-04-21,Google Ads,Android,Nigeria
U02708,2025-03-27,Referral,Android,Nigeria
U02709,2025-02-16,Facebook Ads,Android,Nigeria
U02710,2025-02-03,Referral,iOS,Nigeria
U02711,2025-03-06,Facebook Ads,Android,Nigeria
U02712,2025-02-24,Referral,iOS,Nigeria
U02713,2025-04-29,Facebook Ads,Android,Nigeria
U02714,2025-03-31,Facebook Ads,Android,Nigeria
U02715,2025-02-12,Facebook Ads,Android,Nigeria
U02716,2025-03-15,Facebook Ads,Android,Nigeria
U02717,2025-01-30,Google Ads,iOS,Nigeria
U02718,2025-04-24,Referral,Android,Nigeria
U02719,2025-03-23,Facebook Ads,Android,Nigeria
U02720,2025-01-17,Referral,Android,Nigeria
U02721,2025-01-26,Google Ads,Android,Nigeria
U02722,2025-01-08,Referral,Android,Nigeria
U02723,2025-02-16,Facebook Ads,iOS,Nigeria
U02724,2025-04-14,Google Ads,Android,Nigeria
U02725,2025-04-23,Organic,iOS,Nigeria
U02726,2025-03-17,Google Ads,iOS,Nigeria
U02727,2025-04-01,Facebook Ads,Android,Nigeria
U02728,2025-03-13,Facebook Ads,Android,Nigeria
U02729,2025-03-30,Facebook Ads,Android,Nigeria
U02730,2025-02-15,Google Ads,Android,Nigeria
U02731,2025-03-09,Referral,Android,Nigeria
U02732,2025-02-02,Facebook Ads,iOS,Nigeria
U02733,2025-01-01,Google Ads,Android,Nigeria
U02734,2025-01-19,Google Ads,Android,Nigeria
U02735,2025-01-31,Google Ads,Android,Nigeria
U02736,2025-03-21,Google Ads,Android,Nigeria
U02737,2025-01-14,Referral,iOS,Nigeria
U02738,2025-02-22,Facebook Ads,Android,Nigeria
U02739,2025-02-17,Referral,Android,Nigeria
U02740,2025-03-10,Facebook Ads,Android,Nigeria
U02741,2025-04-15,Facebook Ads,iOS,Nigeria
U02742,2025-03-31,Facebook Ads,Android,Nigeria
U02743,2025-03-03,Facebook Ads,iOS,Nigeria
U02744,2025-04-02,Facebook Ads,Android,Nigeria
U02745,2025-03-07,Facebook Ads,Android,Nigeria
U02746,2025-04-24,Referral,Android,Nigeria
U02747,2025-03-05,Facebook Ads,Android,Nigeria
U02748,2025-03-11,Referral,Android,Nigeria
U02749,2025-03-04,Facebook Ads,Android,Nigeria
U02750,2025-03-14,Organic,Android,Nigeria
U02751,2025-02-02,Referral,Android,Nigeria
U02752,2025-02-10,Facebook Ads,Android,Nigeria
U02753,2025-03-30,Referral,Android,Nigeria
U02754,2025-02-17,Google Ads,iOS,Nigeria
U02755,2025-01-13,Referral,Android,Nigeria
U02756,2025-03-14,Google Ads,Android,Nigeria
U02757,2025-04-27,Google Ads,Android,Nigeria
U02758,2025-03-18,Referral,iOS,Nigeria
U02759,2025-01-31,Google Ads,iOS,Nigeria
U02760,2025-04-15,Facebook Ads,Android,Nigeria
U02761,2025-03-16,Referral,Android,Nigeria
U02762,2025-03-09,Facebook Ads,iOS,Nigeria
U02763,2025-04-08,Google Ads,iOS,Nigeria
U02764,2025-04-12,Facebook Ads,Android,Nigeria
U02765,2025-04-20,Google Ads,iOS,Nigeria
U02766,2025-01-04,Organic,Android,Nigeria
U02767,2025-04-12,Facebook Ads,iOS,Nigeria
U02768,2025-01-19,Facebook Ads,Android,Nigeria
U02769,2025-03-11,Google Ads,Android,Nigeria
U02770,2025-04-08,Referral,Android,Nigeria
U02771,2025-03-23,Google Ads,iOS,Nigeria
U02772,2025-01-13,Facebook Ads,iOS,Nigeria
U02773,2025-04-15,Organic,Android,Nigeria
U02774,2025-01-23,Google Ads,Android,Nigeria
U02775,2025-03-24,Facebook Ads,Android,Nigeria
U02776,2025-04-19,Facebook Ads,Android,Nigeria
U02777,2025-03-16,Google Ads,Android,Nigeria
U02778,2025-01-01,Facebook Ads,Android,Nigeria
U02779,2025-03-29,Facebook Ads,iOS,Nigeria
U02780,2025-02-23,Referral,Android,Nigeria
U02781,2025-03-12,Facebook Ads,Android,Nigeria
U02782,2025-03-30,Referral,Android,Nigeria
U02783,2025-03-26,Facebook Ads,Android,Nigeria
U02784,2025-01-15,Referral,iOS,Nigeria
U02785,2025-03-06,Referral,Android,Nigeria
U02786,2025-03-17,Facebook Ads,Android,Nigeria
U02787,2025-03-12,Google Ads,Android,Nigeria
U02788,2025-01-15,Facebook Ads,Android,Nigeria
U02789,2025-01-21,Referral,Android,Nigeria
U02790,2025-01-19,Referral,Android,Nigeria
U02791,2025-03-01,Google Ads,Android,Nigeria
U02792,2025-04-03,Google Ads,Android,Nigeria
U02793,2025-03-30,Facebook Ads,Android,Nigeria
U02794,2025-02-02,Referral,Android,Nigeria
U02795,2025-02-18,Facebook Ads,Android,Nigeria
U02796,2025-04-06,Facebook Ads,Android,Nigeria
U02797,2025-04-23,Google Ads,iOS,Nigeria
U02798,2025-02-04,Facebook Ads,Android,Nigeria
U02799,2025-02-13,Referral,Android,Nigeria
U02800,2025-04-12,Facebook Ads,Android,Nigeria
U02801,2025-03-31,Google Ads,Android,Nigeria
U02802,2025-01-11,Facebook Ads,Android,Nigeria
U02803,2025-04-09,Facebook Ads,iOS,Nigeria
U02804,2025-03-13,Google Ads,Android,Nigeria
U02805,2025-04-20,Organic,Android,Nigeria
U02806,2025-03-19,Referral,Android,Nigeria
U02807,2025-03-15,Facebook Ads,iOS,Nigeria
U02808,2025-03-07,Facebook Ads,Android,Nigeria
U02809,2025-02-15,Referral,Android,Nigeria
U02810,2025-01-09,Google Ads,iOS,Nigeria
U02811,2025-01-03,Facebook Ads,iOS,Nigeria
U02812,2025-03-26,Referral,iOS,Nigeria
U02813,2025-01-26,Referral,Android,Nigeria
U02814,2025-03-13,Organic,Android,Nigeria
U02815,2025-02-17,Organic,Android,Nigeria
U02816,2025-03-07,Referral,Android,Nigeria
U02817,2025-03-11,Facebook Ads,Android,Nigeria
U02818,2025-01-28,Facebook Ads,iOS,Nigeria
U02819,2025-04-27,Google Ads,iOS,Nigeria
U02820,2025-04-03,Google Ads,Android,Nigeria
U02821,2025-01-26,Google Ads,Android,Nigeria
U02822,2025-01-25,Facebook Ads,Android,Nigeria
U02823,2025-01-12,Google Ads,iOS,Nigeria
U02824,2025-01-05,Google Ads,Android,Nigeria
U02825,2025-04-08,Facebook Ads,iOS,Nigeria
U02826,2025-02-17,Facebook Ads,Android,Nigeria
U02827,2025-02-06,Google Ads,Android,Nigeria
U02828,2025-03-20,Referral,iOS,Nigeria
U02829,2025-02-13,Facebook Ads,Android,Nigeria
U02830,2025-04-10,Google Ads,Android,Nigeria
U02831,2025-01-15,Referral,iOS,Nigeria
U02832,2025-02-12,Google Ads,Android,Nigeria
U02833,2025-02-17,Facebook Ads,Android,Nigeria
U02834,2025-03-28,Google Ads,Android,Nigeria
U02835,2025-03-11,Facebook Ads,Android,Nigeria
U02836,2025-02-15,Organic,iOS,Nigeria
U02837,2025-04-24,Facebook Ads,iOS,Nigeria
U02838,2025-04-18,Google Ads,iOS,Nigeria
U02839,2025-02-12,Facebook Ads,Android,Nigeria
U02840,2025-04-19,Google Ads,Android,Nigeria
U02841,2025-01-21,Google Ads,Android,Nigeria
U02842,2025-01-23,Facebook Ads,iOS,Nigeria
U02843,2025-04-17,Google Ads,Android,Nigeria
U02844,2025-04-29,Facebook Ads,Android,Nigeria
U02845,2025-03-21,Facebook Ads,iOS,Nigeria
U02846,2025-02-16,Google Ads,Android,Nigeria
U02847,2025-04-27,Facebook Ads,Android,Nigeria
U02848,2025-01-15,Referral,Android,Nigeria
U02849,2025-01-25,Google Ads,iOS,Nigeria
U02850,2025-02-05,Google Ads,Android,Nigeria
U02851,2025-03-16,Facebook Ads,iOS,Nigeria
U02852,2025-02-20,Google Ads,Android,Nigeria
U02853,2025-01-15,Referral,iOS,Nigeria
U02854,2025-03-09,Facebook Ads,Android,Nigeria
U02855,2025-01-21,Referral,Android,Nigeria
U02856,2025-01-13,Facebook Ads,iOS,Nigeria
U02857,2025-03-27,Referral,iOS,Nigeria
U02858,2025-01-19,Facebook Ads,Android,Nigeria
U02859,2025-02-03,Referral,iOS,Nigeria
U02860,2025-03-19,Google Ads,iOS,Nigeria
U02861,2025-03-09,Facebook Ads,Android,Nigeria
U02862,2025-04-22,Facebook Ads,Android,Nigeria
U02863,2025-04-27,Google Ads,iOS,Nigeria
U02864,2025-02-21,Organic,Android,Nigeria
U02865,2025-04-20,Facebook Ads,Android,Nigeria
U02866,2025-01-27,Facebook Ads,iOS,Nigeria
U02867,2025-01-29,Google Ads,Android,Nigeria
U02868,2025-04-21,Google Ads,Android,Nigeria
U02869,2025-01-28,Google Ads,iOS,Nigeria
U02870,2025-02-04,Google Ads,Android,Nigeria
U02871,2025-01-08,Facebook Ads,iOS,Nigeria
U02872,2025-01-16,Organic,iOS,Nigeria
U02873,2025-04-16,Google Ads,Android,Nigeria
U02874,2025-02-05,Facebook Ads,Android,Nigeria
U02875,2025-01-30,Referral,Android,Nigeria
U02876,2025-01-18,Google Ads,Android,Nigeria
U02877,2025-01-02,Facebook Ads,Android,Nigeria
U02878,2025-02-18,Google Ads,Android,Nigeria
U02879,2025-03-18,Facebook Ads,Android,Nigeria
U02880,2025-01-04,Google Ads,Android,Nigeria
U02881,2025-03-31,Referral,Android,Nigeria
U02882,2025-03-30,Facebook Ads,Android,Nigeria
U02883,2025-04-04,Facebook Ads,Android,Nigeria
U02884,2025-03-16,Referral,Android,Nigeria
U02885,2025-01-07,Organic,Android,Nigeria
U02886,2025-04-05,Google Ads,Android,Nigeria
U02887,2025-04-18,Google Ads,Android,Nigeria
U02888,2025-03-15,Google Ads,iOS,Nigeria
U02889,2025-02-08,Organic,Android,Nigeria
U02890,2025-01-13,Referral,Android,Nigeria
U02891,2025-01-31,Facebook Ads,Android,Nigeria
U02892,2025-03-12,Google Ads,Android,Nigeria
U02893,2025-03-04,Google Ads,Android,Nigeria
U02894,2025-02-25,Referral,iOS,Nigeria
U02895,2025-04-23,Google Ads,Android,Nigeria
U02896,2025-02-11,Google Ads,iOS,Nigeria
U02897,2025-03-02,Organic,Android,Nigeria
U02898,2025-02-11,Facebook Ads,Android,Nigeria
U02899,2025-02-25,Facebook Ads,Android,Nigeria
U02900,2025-02-05,Google Ads,Android,Nigeria
U02901,2025-03-25,Facebook Ads,Android,Nigeria
U02902,2025-03-09,Facebook Ads,Android,Nigeria
U02903,2025-04-28,Facebook Ads,Android,Nigeria
U02904,2025-01-07,Google Ads,Android,Nigeria
U02905,2025-02-23,Referral,Android,Nigeria
U02906,2025-01-01,Google Ads,Android,Nigeria
U02907,2025-02-13,Google Ads,Android,Nigeria
U02908,2025-04-30,Facebook Ads,Android,Nigeria
U02909,2025-02-14,Referral,iOS,Nigeria
U02910,2025-04-16,Referral,Android,Nigeria
U02911,2025-02-16,Google Ads,Android,Nigeria
U02912,2025-01-13,Facebook Ads,Android,Nigeria
U02913,2025-04-29,Facebook Ads,iOS,Nigeria
U02914,2025-01-22,Facebook Ads,Android,Nigeria
U02915,2025-04-28,Google Ads,Android,Nigeria
U02916,2025-01-21,Referral,Android,Nigeria
U02917,2025-03-27,Referral,Android,Nigeria
U02918,2025-04-02,Google Ads,Android,Nigeria
U02919,2025-01-09,Referral,Android,Nigeria
U02920,2025-01-26,Organic,iOS,Nigeria
U02921,2025-01-09,Facebook Ads,Android,Nigeria
U02922,2025-01-15,Facebook Ads,Android,Nigeria
U02923,2025-01-10,Organic,Android,Nigeria
U02924,2025-03-29,Facebook Ads,Android,Nigeria
U02925,2025-02-11,Organic,Android,Nigeria
U02926,2025-03-13,Organic,Android,Nigeria
U02927,2025-01-24,Google Ads,Android,Nigeria
U02928,2025-03-21,Referral,Android,Nigeria
U02929,2025-02-18,Referral,Android,Nigeria
U02930,2025-01-26,Google Ads,Android,Nigeria
U02931,2025-04-01,Facebook Ads,Android,Nigeria
U02932,2025-02-06,Facebook Ads,Android,Nigeria
U02933,2025-03-09,Facebook Ads,iOS,Nigeria
U02934,2025-02-19,Google Ads,Android,Nigeria
U02935,2025-01-24,Facebook Ads,Android,Nigeria
U02936,2025-01-19,Facebook Ads,iOS,Nigeria
U02937,2025-04-10,Facebook Ads,Android,Nigeria
U02938,2025-03-01,Referral,iOS,Nigeria
U02939,2025-02-08,Organic,Android,Nigeria
U02940,2025-03-15,Organic,Android,Nigeria
U02941,2025-03-30,Google Ads,Android,Nigeria
U02942,2025-01-18,Referral,iOS,Nigeria
U02943,2025-01-19,Referral,Android,Nigeria
U02944,2025-02-05,Google Ads,iOS,Nigeria
U02945,2025-03-15,Google Ads,Android,Nigeria
U02946,2025-04-07,Facebook Ads,iOS,Nigeria
U02947,2025-02-24,Organic,Android,Nigeria
